,CustID,bucket,age,loyalty_card,Department,brand_name,Storechain,ChannelType,Class,StoreNum,Storeage,trx_hr_char,trx_dow_new,trx_tod,Date,MDY,Year,Sales,Cost,mkt_bdgt,Margin,sss,City,City_Lat,City_Long,Country,Country_Lat,Country_Long,Region,Region_Lat,Region_Long,Region_2,Region_2_Lat,Region_2_Long,State,State_Lat,State_Long,age_bucket,Storechain1,brand_name1
73,30547930.0,1.0,20.0,1.0,women,Oak,FAST,Internet,women_socks,1113.0,6.0,10 AM,SAT,Morning,2009-11-28,11:09:00,2009.0,20.0,8.0,2170213.56,12.43,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
74,30547946.0,1.0,,0.0,women,Oak,FAST,Internet,women_Active,975.0,7.0,5 PM,SAT,Afternoon,2009-12-05,12:09:00,2009.0,63.0,18.0,3200096.68,44.85,810.0,Simi Valley,34.271078,-118.739428,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
75,30547972.0,2.0,,0.0,women,Oak,FAST,Internet,women_shorts,1113.0,6.0,12 PM,SAT,Afternoon,2009-10-03,10:09:00,2009.0,138.0,21.0,2170213.56,117.49,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,FAST,Oak
76,30547972.0,2.0,,0.0,women,Oak,FAST,Internet,women_watches,1113.0,6.0,1 PM,THU,Afternoon,2009-09-17,09:09:00,2009.0,38.0,21.0,2170213.56,17.49,1363.0,Fresno,36.781549,-119.792113,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
77,30548066.0,1.0,,0.0,women,Oak,FAST,Internet,women_jewelry,1113.0,6.0,11 AM,SAT,Morning,2010-01-16,01:10:00,2010.0,136.0,37.0,2170213.56,98.6,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Pine
78,30548171.0,1.0,68.0,1.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,4 PM,THU,Afternoon,2010-01-07,01:10:00,2010.0,88.0,16.0,2170213.56,71.65,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Pine
79,30548211.0,2.0,,0.0,women,Oak,FAST,Internet,women_Graphic Tees,975.0,7.0,11 AM,MON,Morning,2009-08-31,08:09:00,2009.0,63.0,16.0,3200096.68,47.17,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
80,30548224.0,2.0,,0.0,women,Oak,FAST,Internet,women_Active,975.0,7.0,4 PM,FRI,Afternoon,2009-10-16,10:09:00,2009.0,69.0,22.0,3200096.68,47.72,810.0,Simi Valley,34.271078,-118.739428,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
81,30548241.0,1.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,2 PM,SUN,Afternoon,2010-01-24,01:10:00,2010.0,74.0,16.0,2170213.56,58.45,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
82,30548295.0,2.0,32.0,1.0,women,Oak,FAST,Internet,women_Active,975.0,7.0,5 PM,FRI,Afternoon,2009-10-02,10:09:00,2009.0,59.0,22.0,3200096.68,37.03,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
83,30548311.0,2.0,,0.0,women,Oak,FAST,Internet,women_watches,1113.0,6.0,8 PM,FRI,Evening,2009-09-18,09:09:00,2009.0,65.0,18.0,2170213.56,46.91,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
84,30548348.0,1.0,,0.0,women,Oak,FAST,Internet,women_socks,975.0,7.0,6 PM,THU,Evening,2010-01-14,01:10:00,2010.0,26.0,8.0,3200096.68,18.12,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,FAST,Oak
85,30548348.0,1.0,,0.0,women,Oak,FAST,Internet,women_socks,975.0,7.0,6 PM,THU,Evening,2010-01-14,01:10:00,2010.0,26.0,8.0,3200096.68,18.13,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
86,30548428.0,2.0,,0.0,electronics,Oak,FAST,Internet,DVD & Blu-ray,975.0,7.0,3 PM,MON,Afternoon,2009-10-05,10:09:00,2009.0,27.0,6.0,133939.19,20.6,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
87,30548514.0,2.0,,0.0,women,Oak,FAST,Internet,women_jewelry,1225.0,1.0,2 PM,SUN,Afternoon,2009-10-11,10:09:00,2009.0,140.0,40.0,2294297.28,100.33,1383.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
88,30548531.0,2.0,52.0,1.0,women,Oak,FAST,Internet,women_tops,975.0,7.0,4 PM,WED,Afternoon,2009-08-26,08:09:00,2009.0,73.0,16.0,3200096.68,57.15,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Maple
89,30548550.0,1.0,,0.0,grocery,Oak,FAST,Internet,meat_poultry,1113.0,6.0,12 PM,FRI,Afternoon,2010-01-08,01:10:00,2010.0,46.0,13.0,77293.46,32.54,1363.0,Chula Vista,32.62791,-117.047988,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,MODA,Maple
90,30548647.0,1.0,26.0,1.0,women,Oak,FAST,Internet,women_tops,1113.0,6.0,2 PM,SAT,Afternoon,2009-11-28,11:09:00,2009.0,55.0,18.0,2170213.56,36.89,1363.0,Chula Vista,32.62791,-117.047988,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Pine
91,30548685.0,1.0,,0.0,grocery,Oak,FAST,Internet,canned_goods,1225.0,1.0,2 PM,SAT,Afternoon,2009-11-28,11:09:00,2009.0,5.0,5.0,124002.88,-0.01,1383.0,Emeryville,37.835926,-122.287253,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
92,30548689.0,2.0,32.0,1.0,women,Oak,FAST,Internet,women_Active,953.0,2.0,2 PM,SAT,Afternoon,2009-09-12,09:09:00,2009.0,67.0,21.0,1973216.84,45.63,1380.0,Vero Beach,27.641817,-80.391105,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,46-55,MODA,Maple
93,30548704.0,3.0,,0.0,women,Oak,FAST,Internet,women_jewelry,975.0,7.0,3 PM,FRI,Afternoon,2009-08-07,08:09:00,2009.0,117.0,35.0,3200096.68,81.85,810.0,Temecula,33.503295,-117.123687,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,FAST,Oak
94,30548707.0,1.0,,0.0,women,Oak,FAST,Internet,women_Halter Tops,1113.0,6.0,11 AM,SAT,Morning,2009-12-19,12:09:00,2009.0,97.0,33.0,2170213.56,63.5,1363.0,Chula Vista,32.62791,-117.047988,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Maple
95,30548707.0,1.0,,0.0,women,Oak,FAST,Internet,women_sr skirts,1113.0,6.0,11 AM,SAT,Morning,2009-12-19,12:09:00,2009.0,20.0,6.0,2170213.56,14.01,1363.0,Chula Vista,32.62791,-117.047988,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,MODA,Maple
96,30548717.0,1.0,,0.0,health,Oak,FAST,Internet,bath & body,1113.0,6.0,12 PM,SUN,Afternoon,2009-11-29,11:09:00,2009.0,0.0,0.0,67.95,-0.01,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Maple
97,30548730.0,2.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,3 PM,SAT,Afternoon,2009-09-19,09:09:00,2009.0,84.0,18.0,2170213.56,65.8,1363.0,Fresno,36.781549,-119.792113,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
98,30548846.0,2.0,,0.0,grocery,Oak,FAST,Internet,canned_goods,975.0,7.0,3 PM,SAT,Afternoon,2009-08-22,08:09:00,2009.0,21.0,4.0,195183.88,16.79,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Maple
99,30548944.0,1.0,24.0,1.0,women,Oak,FAST,Internet,women_Graphic Tees,975.0,7.0,3 PM,THU,Afternoon,2009-12-31,12:09:00,2009.0,88.0,23.0,3200096.68,65.34,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,GRAND,Pine
100,30548944.0,1.0,24.0,1.0,women,Oak,FAST,Internet,women_Graphic Tees,975.0,7.0,4 PM,SAT,Afternoon,2009-11-28,11:09:00,2009.0,88.0,23.0,3200096.68,65.34,810.0,Simi Valley,34.271078,-118.739428,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,FAST,Oak
101,30548951.0,1.0,42.0,1.0,grocery,Oak,FAST,Internet,meat_poultry,1113.0,6.0,1 PM,SAT,Afternoon,2009-12-19,12:09:00,2009.0,45.0,12.0,77293.46,33.33,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,FAST,Pine
102,30548980.0,2.0,,0.0,grocery,Oak,FAST,Store,meat_poultry,1123.0,6.0,12 PM,MON,Afternoon,2009-09-28,09:09:00,2009.0,15.0,8.0,18119.52,7.2,976.0,New York,40.704234,-73.917927,United States,41.5435,-74.6941,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NY,41.5435,-74.6941,18-25,FAST,Pine
103,30549026.0,2.0,,0.0,women,Oak,FAST,Internet,women_Active,975.0,7.0,7 PM,THU,Evening,2009-10-29,10:09:00,2009.0,84.0,22.0,3200096.68,61.6,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
104,30549026.0,2.0,,0.0,women,Oak,FAST,Internet,women_Active,1113.0,6.0,9 AM,SAT,Morning,2009-08-22,08:09:00,2009.0,93.0,30.0,2170213.56,62.81,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,FAST,Oak
105,30549051.0,2.0,67.0,1.0,women,Oak,FAST,Internet,women_handbags,975.0,7.0,4 PM,SAT,Afternoon,2009-09-19,09:09:00,2009.0,141.0,33.0,3200096.68,107.6,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,MODA,Maple
106,30549060.0,1.0,63.0,1.0,health,Oak,FAST,Internet,bath & body,1113.0,6.0,12 PM,SUN,Afternoon,2009-11-29,11:09:00,2009.0,0.0,0.0,67.95,-0.01,1363.0,Chula Vista,32.62791,-117.047988,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Maple
107,30549129.0,2.0,,0.0,women,Oak,FAST,Internet,women_tops,953.0,2.0,9 AM,MON,Morning,2009-08-24,08:09:00,2009.0,33.0,12.0,1973216.84,21.04,1380.0,Vero Beach,27.641817,-80.391105,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,36-45,MODA,Maple
108,30549143.0,2.0,59.0,1.0,women,Oak,FAST,Internet,women_tops,975.0,7.0,9 AM,TUE,Morning,2009-09-08,09:09:00,2009.0,55.0,15.0,3200096.68,40.24,810.0,Temecula,33.503295,-117.123687,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Maple
109,30549153.0,1.0,,0.0,electronics,Oak,FAST,Internet,camcorders,1151.0,3.0,11 AM,THU,Morning,2010-01-21,01:10:00,2010.0,11.0,4.0,80084.16,7.65,1322.0,Norfolk,36.885747,-76.2599,United States,37.6981,-77.874,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,VA,37.6981,-77.874,56-65,MODA,Maple
110,30549234.0,1.0,,0.0,electronics,Oak,FAST,Internet,accessories,975.0,7.0,3 PM,TUE,Afternoon,2009-12-22,12:09:00,2009.0,25.0,0.0,133939.19,25.0,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,GRAND,Pine
111,30549241.0,1.0,27.0,1.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,3 PM,TUE,Afternoon,2009-12-15,12:09:00,2009.0,88.0,22.0,2170213.56,66.5,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
112,30549346.0,2.0,,0.0,women,Oak,FAST,Internet,women_Pants,917.0,8.0,3 PM,SAT,Afternoon,2009-10-17,10:09:00,2009.0,80.0,18.0,3604909.76,62.12,707.0,Dallas,32.799528,-96.787166,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,18-25,FAST,Oak
113,30549376.0,2.0,,0.0,women,Oak,FAST,Internet,women_Graphic Tees,1141.0,5.0,4 PM,FRI,Afternoon,2009-09-18,09:09:00,2009.0,67.0,23.0,1576393.8,44.08,1413.0,Pittsburgh,40.441419,-79.977292,United States,40.4643,-77.1222,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,PA,40.4643,-77.1222,26-35,MODA,Maple
114,30549417.0,2.0,,0.0,grocery,Oak,FAST,Internet,canned_goods,975.0,7.0,1 PM,MON,Afternoon,2009-10-26,10:09:00,2009.0,24.0,3.0,195183.88,20.63,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
115,30549457.0,2.0,,0.0,grocery,Oak,FAST,Internet,frozen_food,1225.0,1.0,9 AM,MON,Morning,2009-10-05,10:09:00,2009.0,55.0,17.0,124002.88,38.6,1383.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,MODA,Maple
116,30549515.0,1.0,,0.0,women,Oak,FAST,Internet,women_handbags,975.0,7.0,9 AM,WED,Morning,2010-01-20,01:10:00,2010.0,29.0,15.0,3200096.68,14.27,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
117,30549585.0,1.0,50.0,1.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,4 PM,FRI,Afternoon,2009-11-20,11:09:00,2009.0,38.0,24.0,2170213.56,14.28,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
118,30549634.0,2.0,61.0,1.0,women,Oak,FAST,Internet,women_handbags,975.0,7.0,2 PM,TUE,Afternoon,2009-09-01,09:09:00,2009.0,60.0,12.0,3200096.68,48.4,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,FAST,Oak
119,30549646.0,1.0,,0.0,grocery,Oak,FAST,Internet,laundry,984.0,7.0,3 PM,TUE,Afternoon,2010-01-19,01:10:00,2010.0,93.0,24.0,40593.96,69.4,1405.0,Baltimore,39.307956,-76.617016,United States,39.1513,-76.7954,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,MD,39.1513,-76.7954,Over 65,MODA,Maple
120,30549714.0,2.0,61.0,1.0,grocery,Oak,FAST,Internet,canned_goods,1160.0,3.0,1 PM,THU,Afternoon,2009-09-24,09:09:00,2009.0,16.0,4.0,24018.68,12.87,1327.0,Memphis,35.117365,-89.971068,United States,35.7837,-86.431,US_CS,35.0,-79.0,US South Central,35.0,-79.0,TN,35.7837,-86.431,36-45,MODA,Maple
121,30549731.0,1.0,19.0,1.0,women,Oak,FAST,Internet,women_Graphic Tees,953.0,2.0,7 PM,SUN,Evening,2010-01-17,01:10:00,2010.0,84.0,22.0,1973216.84,61.85,1380.0,The Villages,28.937803,-81.97122,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,26-35,FAST,Oak
122,30549731.0,2.0,19.0,1.0,women,Oak,FAST,Internet,women_Henleys,975.0,7.0,3 PM,TUE,Afternoon,2009-08-18,08:09:00,2009.0,73.0,14.0,3200096.68,58.31,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
123,30549731.0,2.0,19.0,1.0,women,Oak,FAST,Internet,women_handbags,1217.0,2.0,12 PM,WED,Afternoon,2009-08-26,08:09:00,2009.0,84.0,17.0,5094380.9,66.6,1013.0,Birmingham,33.524755,-86.81274,United States,32.9967,-86.7732,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,AL,32.9967,-86.7732,56-65,FAST,Oak
124,30549731.0,2.0,19.0,1.0,women,Oak,FAST,Internet,women_watches,953.0,2.0,2 PM,SUN,Afternoon,2009-10-04,10:09:00,2009.0,93.0,19.0,1973216.84,74.6,1380.0,Atlanta,33.759506,-84.403176,United States,33.2598,-83.8337,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,GA,33.2598,-83.8337,26-35,GRAND,Pine
125,30549731.0,2.0,19.0,1.0,women,Oak,FAST,Internet,women_watches,1113.0,6.0,12 PM,TUE,Afternoon,2009-09-29,09:09:00,2009.0,93.0,19.0,2170213.56,74.6,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
126,30549757.0,1.0,,0.0,grocery,Oak,FAST,Internet,cookies,1111.0,5.0,1 PM,FRI,Afternoon,2009-11-13,11:09:00,2009.0,24.0,17.0,12935.73,7.24,1001.0,Portland,45.52304,-122.640155,United States,44.7156,-122.5848,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,OR,44.7156,-122.5848,Over 65,FAST,Oak
127,30549872.0,1.0,,0.0,women,Oak,FAST,Internet,women_Active,1015.0,2.0,10 AM,SAT,Morning,2009-12-12,12:09:00,2009.0,65.0,14.0,2410874.34,50.4,1489.0,Davenport,41.542982,-90.590745,United States,41.9716,-93.054,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,IA,41.9716,-93.054,46-55,GRAND,Maple
128,30549947.0,1.0,,0.0,electronics,Oak,FAST,Internet,accessories,1225.0,1.0,1 PM,WED,Afternoon,2009-12-23,12:09:00,2009.0,25.0,0.0,85610.58,25.0,1383.0,Emeryville,37.835926,-122.287253,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,MODA,Maple
129,30549952.0,1.0,,0.0,women,Oak,FAST,Internet,women_tops,1113.0,6.0,1 PM,WED,Afternoon,2010-01-20,01:10:00,2010.0,46.0,18.0,2170213.56,28.47,1363.0,Spokane,47.673341,-117.410271,United States,47.3522,-121.613,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,WA,47.3522,-121.613,56-65,MODA,Maple
130,30549957.0,1.0,80.0,1.0,grocery,Oak,FAST,Internet,meat_poultry,1068.0,7.0,4 PM,THU,Afternoon,2009-11-19,11:09:00,2009.0,33.0,10.0,6523.16,23.22,1345.0,Dallas,32.799528,-96.787166,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,56-65,MODA,Maple
131,30549957.0,2.0,80.0,1.0,women,Oak,FAST,Internet,women_tops,1068.0,7.0,10 AM,THU,Morning,2009-09-03,09:09:00,2009.0,28.0,16.0,225156.18,12.25,1345.0,Atlanta,33.759506,-84.403176,United States,33.2598,-83.8337,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,GA,33.2598,-83.8337,26-35,GRAND,Pine
132,30550083.0,1.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,6 PM,SUN,Evening,2009-11-15,11:09:00,2009.0,32.0,14.0,2170213.56,17.97,1363.0,Claremont,34.110009,-117.719734,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,36-45,FAST,Oak
133,30550083.0,1.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,6 PM,SUN,Evening,2009-11-15,11:09:00,2009.0,57.0,20.0,2170213.56,36.89,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,FAST,Oak
134,30550125.0,1.0,,0.0,electronics,Oak,FAST,Internet,PC games,1137.0,5.0,11 AM,FRI,Morning,2010-01-08,01:10:00,2010.0,28.0,7.0,74373.96,21.5,1118.0,New York,40.704234,-73.917927,United States,41.5435,-74.6941,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,NY,41.5435,-74.6941,46-55,GRAND,Maple
135,30550152.0,2.0,,0.0,women,Oak,FAST,Internet,women_Active,1113.0,6.0,1 PM,FRI,Afternoon,2009-09-18,09:09:00,2009.0,65.0,13.0,2170213.56,51.7,1363.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Pine
136,30550152.0,2.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,1 PM,FRI,Afternoon,2009-09-18,09:09:00,2009.0,150.0,36.0,2170213.56,114.6,1363.0,Fresno,36.781549,-119.792113,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
137,30550158.0,2.0,59.0,1.0,grocery,Oak,FAST,Internet,meat_poultry,975.0,7.0,3 PM,TUE,Afternoon,2009-08-25,08:09:00,2009.0,40.0,8.0,195183.88,31.59,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,18-25,FAST,Oak
138,30550221.0,3.0,52.0,1.0,women,Oak,FAST,Internet,women_Active,975.0,7.0,3 PM,SUN,Afternoon,2009-08-02,08:09:00,2009.0,51.0,13.0,3200096.68,38.47,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,Over 65,FAST,Oak
139,30550248.0,1.0,44.0,1.0,grocery,Oak,FAST,Resale,oils,863.0,2.0,3 PM,FRI,Afternoon,2010-01-22,01:10:00,2010.0,50.0,26.0,99740.14,24.09,1337.0,Westport,41.138663,-73.352413,United States,41.497,-72.8696,US_NE,42.0,-75.0,US Northeast,42.0,-75.0,CT,41.497,-72.8696,Over 65,FAST,Oak
140,30550269.0,1.0,,0.0,women,Oak,FAST,Internet,women_socks,1120.0,1.0,3 PM,SAT,Afternoon,2010-01-30,01:10:00,2010.0,20.0,8.0,707071.26,12.44,813.0,Houston,29.762895,-95.383173,United States,30.9807,-97.4423,US_SW,35.0,-106.0,US Southwest,35.0,-106.0,TX,30.9807,-97.4423,Over 65,FAST,Oak
141,30550310.0,2.0,55.0,1.0,women,Oak,FAST,Internet,women_tops,975.0,7.0,7 PM,SAT,Evening,2009-10-03,10:09:00,2009.0,46.0,10.0,3200096.68,35.6,810.0,Sonoma,38.288771,-122.458884,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,26-35,GRAND,Pine
142,30550347.0,3.0,,0.0,women,Oak,FAST,Internet,women_watches,1141.0,5.0,10 AM,MON,Morning,2009-08-10,08:09:00,2009.0,98.0,24.0,1576393.8,74.05,1413.0,Pittsburgh,40.441419,-79.977292,United States,40.4643,-77.1222,US_AT,40.3,-74.5,US Atlantic Coast,40.3,-74.5,PA,40.4643,-77.1222,18-25,FAST,Oak
143,30550623.0,1.0,,0.0,women,Oak,FAST,Internet,women_socks,925.0,2.0,10 AM,WED,Morning,2009-12-16,12:09:00,2009.0,14.0,8.0,1973216.84,5.99,1216.0,Jacksonville,30.319406,-81.659999,United States,27.8002,-81.6528,US_SE,30.0,-83.0,US Southeast,30.0,-83.0,FL,27.8002,-81.6528,36-45,FAST,Oak
144,30550648.0,2.0,86.0,1.0,women,Oak,FAST,Store,women_tops,1023.0,2.0,12 PM,TUE,Afternoon,2009-09-22,09:09:00,2009.0,23.0,14.0,2410874.34,9.29,995.0,Ann Arbor,42.274488,-83.739261,United States,42.8535,-84.1439,US_MW,43.3,-84.75,US Midwest,43.3,-84.75,MI,42.8535,-84.1439,26-35,GRAND,Pine
145,30550670.0,1.0,,0.0,women,Oak,FAST,Internet,women_handbags,1113.0,6.0,6 PM,FRI,Evening,2009-11-13,11:09:00,2009.0,59.0,14.0,2170213.56,45.78,1363.0,Emeryville,37.835926,-122.287253,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,46-55,GRAND,Pine
146,30550681.0,1.0,,0.0,women,Oak,FAST,Internet,women_jewelry,1225.0,1.0,4 PM,TUE,Afternoon,2009-12-15,12:09:00,2009.0,146.0,38.0,2294297.28,108.01,1383.0,Glendale,34.170939,-118.250081,United States,35.443,-119.3619,US_WC,47.0,-121.0,US West Coast,47.0,-121.0,CA,35.443,-119.3619,56-65,MODA,Maple
